Hour,Community Load,Solar Power,Wind Power,PV Generation,WT Generation,FC Generation,DG Generation,Unmet Energy,Surplus Energy,H2 Capacity
54,41.6977,0.0012004412073711502,2.5626266176458903,0.6482382519804211,128.13133088229452,0.0,0.0,0.0,0.0,661.2458706520517
55,83.3909,0.027161601232722914,1.8943076092399334,14.667264665670375,94.71538046199667,0.0,0.0,0.0,0.0,661.7376063706832
56,138.9893,0.07375134781846987,1.0933701606795365,39.82572782197373,54.66850803397683,37.800000000000004,6.695064144049418,0.0,0.0,659.2150838481607
57,152.8856,0.11746460001069758,0.7066229871196913,63.4308840057767,35.331149355984564,37.800000000000004,16.323566638238738,0.0,0.0,656.6925613256382
58,166.7863,0.14766388691212792,0.6705225617297299,79.73849893254908,33.526128086486494,37.800000000000004,15.721672980964435,0.0,0.0,654.1700388031156
59,166.7863,0.17000944203677376,0.6742287995763925,91.80509869985782,33.71143997881963,37.800000000000004,3.469761321322558,0.0,0.0,651.6475162805931
60,152.8856,0.17378872607529264,0.5835120640000001,93.84591208065804,29.175603200000005,29.864084719341975,0.0,0.0,0.0,649.6545843673904
61,125.0886,0.15333270472371638,0.5764279159316049,82.79966055080685,28.821395796580244,13.467543652612903,0.0,0.0,0.0,648.7558493889044
62,111.1879,0.12256130776531353,0.8305316648736901,66.18310619326931,41.526583243684506,3.4782105630461757,0.0,0.0,0.0,648.5237365718842
63,111.1879,0.0777212138731947,1.2992397106409268,41.96945549152513,64.96198553204634,4.256458976428533,0.0,0.0,0.0,648.2396885921426
64,138.9893,0.02909925033729414,1.3566345034131275,15.713595182138835,67.83172517065637,37.800000000000004,17.64397964720478,0.0,0.0,645.71716606962
65,152.8856,0.0007362225083534623,1.1800246795366798,0.3975601545108697,59.00123397683399,37.800000000000004,55.68680586865515,0.0,0.0,643.1946435470975
66,166.7863,0.0,0.9994109574142305,0.0,49.97054787071152,37.800000000000004,60.0,19.015752129288472,0.0,640.672121024575
67,152.8856,0.0,0.7806688759316049,0.0,39.033443796580244,37.800000000000004,60.0,16.05215620341977,0.0,638.1495985020524
68,125.0886,0.0,0.8028428578312187,0.0,40.14214289156094,37.800000000000004,47.14645710843906,0.0,0.0,635.6270759795299
69,97.2916,0.0,1.1007351940165473,0.0,55.03675970082737,37.800000000000004,4.454840299172631,0.0,0.0,633.1045534570073
70,55.5939,0.0,1.3278039757308326,0.0,66.39019878654163,0.0,0.0,0.0,0.0,633.3088077583743
71,41.6977,0.0,1.550608392719249,0.0,77.53041963596246,0.0,0.0,0.0,0.0,633.9867240758115
72,50.0345,0.0,1.973818431293987,0.0,98.69092156469935,0.0,0.0,0.0,0.0,634.9072509702787
73,41.6977,0.0,2.4590934687346935,0.0,122.95467343673468,0.0,0.0,0.0,0.0,636.444545062325
74,33.3564,0.0,2.9145213654980684,0.0,145.7260682749034,0.0,0.0,0.0,0.0,638.5704577053638
75,27.797,0.0,3.191823395618312,0.0,159.5911697809156,0.0,0.0,0.0,0.0,641.0638609174351
76,27.797,0.0,3.1747043832939865,0.0,158.73521916469932,0.0,0.0,0.0,0.0,643.5410704691997
77,27.797,0.0,2.9637214374054066,0.0,148.18607187027033,0.0,0.0,0.0,0.0,645.8187015586373
78,41.6977,0.0011443970047229244,2.617425520679537,0.6179743825503792,130.87127603397687,0.0,0.0,0.0,0.0,647.5174606205716
79,83.3909,0.02848228763413264,2.09606616491561,15.380435322431625,104.8033082457805,0.0,0.0,0.0,0.0,648.2135414448351
80,138.9893,0.07739488076144047,1.3727669696458908,41.793235611177856,68.63834848229455,28.55771590652759,0.0,0.0,0.0,646.3077879642526
81,152.8856,0.12269663583988372,1.388982208741313,66.25618335353721,69.44911043706566,17.180306209397145,0.0,0.0,0.0,645.161287716712
82,166.7863,0.1594017215196711,1.441429674572532,86.07692962062241,72.07148372862659,8.637886650751028,0.0,0.0,0.0,644.5848521711163
83,166.7863,0.18393047027485454,1.514945192595698,99.32245394842145,75.7472596297849,0.0,0.0,0.0,0.0,644.7415654009742
84,152.8856,0.18367530833705373,1.5660073098378382,99.18466650200902,78.30036549189191,0.0,0.0,0.0,0.0,645.2069600603182
85,125.0886,0.16068126923236103,1.7616515521235516,86.76788538547495,88.08257760617758,0.0,0.0,0.0,0.0,646.1484007115116
86,111.1879,0.13352887074448988,1.8384774224555978,72.10559020202454,91.92387112277989,0.0,0.0,0.0,0.0,647.1481059257646
87,111.1879,0.08588147374452933,1.9319729097142861,46.37599582204584,96.59864548571431,0.0,0.0,0.0,0.0,647.7494767072628
88,138.9893,0.03199690755666723,1.9338655612399336,17.278330080600306,96.69327806199668,25.01769185740301,0.0,0.0,0.0,646.0799610677965
89,152.8856,0.0011529168167180807,1.8980580722868168,0.6225750810277636,94.90290361434084,37.800000000000004,19.5601213046314,0.0,0.0,643.557438545274
90,166.7863,0.0,2.008379557877552,0.0,100.4189778938776,37.800000000000004,28.56732210612241,0.0,0.0,641.0349160227514
91,152.8856,0.0,1.8053618684258133,0.0,90.26809342129066,37.800000000000004,24.81750657870935,0.0,0.0,638.5123935002289
92,125.0886,0.0,1.598743033892995,0.0,79.93715169464976,37.800000000000004,7.351448305350239,0.0,0.0,635.9898709777063
93,97.2916,0.0,1.4282377632829568,0.0,71.41188816414784,25.879711835852163,0.0,0.0,0.0,634.2628298141526
94,55.5939,0.0,1.514945192595698,0.0,75.7472596297849,0.0,0.0,0.0,0.0,634.6441095909323
95,41.6977,0.0,1.8182061571671273,0.0,90.91030785835636,0.0,0.0,0.0,0.0,635.5751589287931
96,50.0345,0.0,1.9547438780011028,0.0,97.73719390005515,0.0,0.0,0.0,0.0,636.4776423269022
97,41.6977,0.0,2.3265269330744625,0.0,116.32634665372312,0.0,0.0,0.0,0.0,637.8895356419727
98,33.3564,0.0,2.926195835128517,0.0,146.30979175642585,0.0,0.0,0.0,0.0,640.0264917022294
99,27.797,0.0,3.42402625687369,0.0,171.2013128436845,0.0,0.0,0.0,0.0,642.7395462695423
100,27.797,0.0,3.602099172147822,0.0,180.1049586073911,0.0,0.0,0.0,0.0,645.6210481891416
101,27.797,0.0,3.5525674363552118,0.0,177.62837181776058,0.0,0.0,0.0,0.0,648.4556957640722
102,41.6977,0.0011777873932986927,3.1942730413678975,0.636005192381294,159.71365206839488,0.0,0.0,0.0,0.0,650.7004625230599
103,83.3909,0.029655549219613064,2.6683738025372308,16.013996578591055,133.41869012686155,0.0,0.0,0.0,0.0,651.9499017310009
104,138.9893,0.08239683704147115,1.8793413824247103,44.494292002394424,93.96706912123551,0.5279388763700581,0.0,0.0,0.0,651.9146705747532
105,152.8856,0.13089023860894483,1.2897772449111968,70.68072884883021,64.48886224555984,17.716008905609954,0.0,0.0,0.0,650.7324210648694
106,166.7863,0.17257230858861689,1.2929281310358522,93.18904663785312,64.64640655179261,8.950846810354278,0.0,0.0,0.0,650.135100623738
107,166.7863,0.1962989821535875,1.454675129822394,106.00145036293723,72.7337564911197,0.0,0.0,0.0,0.0,650.3611610236796
108,152.8856,0.19299535283368024,1.5849219768339768,104.21749053018733,79.24609884169884,0.0,0.0,0.0,0.0,650.9396635253099
109,125.0886,0.17434982829599965,1.9471392079426373,94.14890727983982,97.35696039713187,0.0,0.0,0.0,0.0,652.1962064273067
110,111.1879,0.1388368782275776,2.378684464679536,74.9719142428919,118.9342232339768,0.0,0.0,0.0,0.0,653.7611460552474
111,111.1879,0.09001393151187966,2.4420515526883615,48.607523016415016,122.10257763441807,0.0,0.0,0.0,0.0,654.8872417432361
112,138.9893,0.034127844918843735,2.3744902230204077,18.429036256175618,118.72451115102038,1.835752592803999,0.0,0.0,0.0,654.764735731037
113,152.8856,0.001284877403330229,2.1555501710049634,0.6938337977983237,107.77750855024817,37.800000000000004,6.6142576519535154,0.0,0.0,652.2422132085145
114,166.7863,0.0,1.8569987319316055,0.0,92.84993659658028,37.800000000000004,36.13636340341973,0.0,0.0,649.719690685992
115,152.8856,0.0,1.7184457012597898,0.0,85.92228506298949,37.800000000000004,29.16331493701052,0.0,0.0,647.1971681634694
116,125.0886,0.0,1.8532873822393814,0.0,92.66436911196907,32.424230888030934,0.0,0.0,0.0,645.0333889917623
117,97.2916,0.0,2.006451824679537,0.0,100.32259123397684,0.0,0.0,0.0,0.0,645.0907320691618
118,55.5939,0.0,2.2504080615642583,0.0,112.52040307821292,0.0,0.0,0.0,0.0,646.1677199652362
119,41.6977,0.0,2.3849828982327628,0.0,119.24914491163814,0.0,0.0,0.0,0.0,647.6349094635644
120,50.0345,0.0,2.4804814472895744,0.0,124.02407236447873,0.0,0.0,0.0,0.0,649.0347121839735
121,41.6977,0.0,2.6594764016679546,0.0,132.97382008339773,0.0,0.0,0.0,0.0,650.7615576990648
122,33.3564,0.0,2.80599238869498,0.0,140.299619434749,0.0,0.0,0.0,0.0,652.784807796479
123,27.797,0.0,2.9755005655686713,0.0,148.77502827843355,0.0,0.0,0.0,0.0,655.0735813044494
124,27.797,0.0,3.0682373970038612,0.0,153.41186985019306,0.0,0.0,0.0,0.0,657.4500788421557
125,27.797,0.0,3.04431309844898,0.0,152.215654922449,0.0,0.0,0.0,0.0,659.8039452866344
126,41.6977,0.001114613549677633,3.0490899062327634,0.6018913168259219,152.45449531163817,0.0,0.0,0.0,0.0,661.9107312498757
127,83.3909,0.028139189377777374,2.8657596451583003,15.195162263999782,143.28798225791502,0.0,0.0,0.0,0.0,663.3313953354254
128,138.9893,0.08012949190020444,2.334832679536679,43.2699256261104,116.74163397683395,0.0,0.0,0.0,0.0,663.729113760346
129,152.8856,0.12952798800623994,1.8329382909740768,69.94511352336956,91.64691454870383,0.0,0.0,0.0,0.0,663.8938299671149
130,166.7863,0.16995523786001004,1.7292000304644235,91.77582844440542,86.46000152322118,0.0,0.0,0.0,0.0,664.1104426962322
131,166.7863,0.19573685708574917,1.9018121012597908,105.69790282630456,95.09060506298954,0.0,0.0,0.0,0.0,664.753727710354
132,152.8856,0.1978317510869028,2.215861863360176,106.82914558692751,110.79309316800881,0.0,0.0,0.0,0.0,665.978474930042
133,125.0886,0.17674344506188217,2.474055057862108,95.44146033341637,123.7027528931054,0.0,0.0,0.0,0.0,667.7579054505438
134,111.1879,0.14369236814886407,2.733345484178709,77.5938788003866,136.66727420893545,0.0,0.0,0.0,0.0,669.7079399669365
135,111.1879,0.09219543110954483,2.9472725866254823,49.78553279915421,147.36362933127413,0.0,0.0,0.0,0.0,671.33423411535
